0.01,0.01260948,0,0.13497022
0.012,0.02211326,0,0.14079756
0.014,0.01957304,0,0.13915194
0.016,0.02250173,0,0.14437663
0.018,0.01744968,0,0.14494588
0.02,-0.01065612,0,0.12758002
0.025,0.00871158,0,0.13732357
0.03,0.01979256,0,0.14103619
0.035,-0.0135739,0,0.13031052
0.04,0.0045248,0,0.12648565
0.045,0.00849487,0,0.12992623
0.05,0.02765495,0,0.13334664
0.06,0.01549513,0,0.13332159
0.07,-0.03337374,0,0.11203053
0.08,-0.02163093,0,0.10948363
0.09,-5.39E-04,0,0.12211991
0.1,-0.00186415,0,0.11943352
0.12,0.00331813,0,0.11875399
0.14,-0.01445792,0,0.11524778
0.16,0.0023355,0,0.12501924
0.18,0.01454473,0,0.11982725
0.2,0.0219943,0,0.1204407
0.22,-0.01399308,0,0.10701739
0.24,-0.00250175,0,0.11289735
0.26,0.00249445,0,0.11695859
0.28,-0.02238639,0,0.11029385
0.3,0.0088683,0,0.11500768
0.35,-0.02194473,0,0.10123148
0.4,-0.01605927,0,0.11568779
0.45,-0.00834433,0,0.11014523
0.5,0.00528226,0,0.11900219
0.55,-0.0035844,0,0.1172307
0.6,-0.01051972,0,0.1145414
0.65,-0.00803791,0,0.11807825
0.7,0.00872188,0,0.12106207
0.75,-0.00350222,0,0.11155425
0.8,-0.01289086,0,0.11077082
0.85,0.01679265,0,0.11136395
0.9,-0.00141004,0,0.11199632
0.95,-0.00505773,0,0.11125709
1,-0.01004623,0,0.11014511
1.25,-0.00246406,0.00462418,0.11578675
1.5,0.01192564,-0.02249372,0.1164717
1.75,0.01090061,-0.02970752,0.11307371
2,-0.01099505,0.01099741,0.10849908
2.5,-1.64E-04,-0.0150926,0.11482182
3,-0.02108234,0.01948337,0.10120823
3.5,0.01623348,-0.00159138,0.11108882
4,-0.00851739,0.01981509,0.11127299
4.5,0.01009945,-0.00442198,0.10458897
5,-0.00556622,0.02082183,0.10017091
6,-0.00994757,0.04076008,0.12302667
7,-0.01970428,0.04544807,0.12163618
8,0.01627234,0.03991706,0.12830237
9,-0.01568735,0.09671589,0.11879285
10,-0.01694941,0.10675664,0.11176627
12,-0.01418383,0.13711766,0.11899258
14,-0.01083294,0.1537729,0.11342068
16,-0.02095533,0.15967349,0.10396763
18,-0.00481657,0.29462441,0.12137792
20,0.00400332,0.40367339,0.12848874
25,0.02526314,0.44303966,0.11705491
30,0.00201162,0.73565862,0.12617402
35,-2.42E-04,0.71384092,0.11281576
40,0.00979084,0.59399733,0.10982907
45,0.01989472,0.9596236,0.1285925
50,0.00494005,0.81533005,0.12063943
60,-0.00965749,0.84512081,0.11994904
70,0.03901141,0.93540671,0.14164858
80,0.03448153,0.89746856,0.14242972
90,0.06148501,0.82763531,0.15603312
100,-0.01179953,0.57762134,0.11916551
120,0.02454546,0.68051432,0.13643657
140,0.04735888,0.74230301,0.14775673
160,0.01919328,0.51504969,0.12569562
180,0.04450468,0.58599908,0.14382643
200,-0.02207047,0.77207443,0.12916993
220,-0.01694306,0.54559675,0.10598572
240,-0.0042237,0.57503607,0.12152849
260,0.02213669,0.65711395,0.12978106
280,0.05477825,0.79255136,0.14780323
300,-0.0205005,0.62477954,0.11002117
350,0.00915224,0.56919604,0.10966439
400,0.02737727,0.79893646,0.12129996
450,0.03817299,0.73132201,0.11474536
500,0.02846856,0.72451706,0.10992141
600,0.04933711,0.51170127,0.10153526
700,0.05753935,0.63803011,0.10197856
800,0.06067212,0.6287256,0.09427863
900,0.09401055,0.79276484,0.10159388
1000,0.01476846,0.71116858,0.06750572
1250,0.04324214,0.73758273,0.06168139
1500,0.04642711,0.68528469,0.0534645
1750,0.11678171,0.61302092,0.0702459
2000,0.09429264,0.69492335,0.05756972
2500,0.10109881,0.70943765,0.04747263
3000,0.07881938,0.82849199,0.0324835
3500,0.07900017,0.64099764,0.02342582
4000,0.10862405,0.76247705,0.03238295
4500,0.12804124,0.76443666,0.03326019
5000,0.13059958,0.72099442,0.02919586
6000,0.10151136,0.66012399,0.01972935
7000,0.11963069,0.67847421,0.02085105
8000,0.13315947,0.73291193,0.02347777
8800,0.11976919,0.72951992,0.01458113
