0.01,0.03116824,0,0.12009823
0.012,0.04962909,0,0.12305275
0.014,0.03268914,0,0.11887476
0.016,0.01471571,0,0.10998998
0.018,0.01669155,0,0.1077273
0.02,0.01659066,0,0.11556006
0.025,2.42E-05,0,0.10774649
0.03,0.02958323,0,0.11255529
0.035,0.02667135,0,0.11051011
0.04,0.00421907,0,0.10081935
0.045,0.0188053,0,0.10692823
0.05,0.0170548,0,0.09884652
0.06,0.00583661,0,0.09796918
0.07,0.00271216,0,0.0909151
0.08,0.02802545,0,0.09644711
0.09,-0.00352471,0,0.09288271
0.1,0.01504459,0,0.09955229
0.12,0.02489691,0,0.09891624
0.14,0.01236035,0,0.09604
0.16,0.03358559,0,0.10334972
0.18,0.02107564,0,0.09496092
0.2,0.02408721,0,0.09493187
0.22,0.00817463,0,0.09310896
0.24,0.01153148,0,0.08945701
0.26,0.0176537,0,0.09583332
0.28,0.01316323,0,0.09066756
0.3,-4.11E-04,0,0.08566467
0.35,0.0130541,0,0.0874489
0.4,0.02168777,0,0.09435223
0.45,0.01514444,0,0.09007792
0.5,0.02378618,0,0.09340579
0.55,0.0168771,0,0.09078265
0.6,0.01513322,0,0.08931036
0.65,-2.05E-04,0,0.08794142
0.7,0.02261931,0,0.09252069
0.75,0.01772399,0,0.091387
0.8,0.02325221,0,0.08867661
0.85,0.00774934,0,0.08973098
0.9,0.01145539,0,0.08691281
0.95,0.02458261,0,0.09124265
1,0.01817123,0,0.09234852
1.25,0.00670785,0.00636932,0.0855772
1.5,0.01721166,-0.00309157,0.09047211
1.75,0.00626625,0.0165867,0.0866726
2,0.00885375,0.01611867,0.09083593
2.5,0.06577784,0.2119369,0.03188972
3,0.0207723,-0.01050835,0.08300361
3.5,0.06425323,0.25801456,0.03692118
4,-0.00435412,0.02700172,0.08015526
4.5,0.0818578,0.22328672,0.03915151
5,-0.00586951,0.0436697,0.07883255
6,0.00245574,0.04980898,0.09472016
7,0.0094326,0.06113552,0.09627606
8,-0.00605726,0.08122719,0.08942429
9,-0.00391855,0.09748046,0.091622
10,-0.01152288,0.09357584,0.08288827
12,-0.0110346,0.14133544,0.08602978
14,-0.00919549,0.18853878,0.08313902
16,-0.00834725,0.21088586,0.08036066
18,0.02761193,0.33875255,0.09963127
20,0.00107312,0.38974126,0.08955579
25,-0.00730845,0.4802452,0.0871534
30,7.20E-04,0.7865264,0.09943532
35,0.00240508,0.76179685,0.09355214
40,-0.00301175,0.66277174,0.08240479
45,0.06996954,0.97407523,0.11442413
50,0.0342107,0.86469231,0.10592904
60,0.04920148,0.90662301,0.11420449
70,0.05380934,0.96094913,0.1205029
80,0.03150875,0.99538414,0.12236588
90,0.05283785,0.94276451,0.12758642
100,0.03009165,0.61574207,0.10449722
120,0.0682651,0.6411548,0.11981906
140,0.06677337,0.77560968,0.11480889
160,0.02700622,0.59567886,0.09869148
180,0.04039847,0.68150196,0.10348592
200,0.04360858,0.75191501,0.10295928
220,0.04285074,0.53726664,0.08474687
240,0.05471581,0.65189629,0.09668754
260,0.05109795,0.75559965,0.09499258
280,0.07891964,0.88049333,0.10017347
300,0.06883229,0.66117196,0.09702965
350,0.04082116,0.56420122,0.07287177
400,0.09142636,0.81157423,0.08347271
450,0.11402975,0.82298612,0.07932733
500,0.10855415,0.72019415,0.07509794
600,0.09063907,0.42574874,0.01965226
700,0.1176694,0.83488114,0.05532895
800,0.10367839,0.69721271,0.04543735
900,0.14245522,0.85974386,0.04592575
1000,0.13034868,0.72593885,0.03924595
1250,0.1548274,0.73634872,0.03286845
1500,0.13626087,0.7561904,0.01924889
1750,0.14719149,0.74661068,0.01444496
2000,0.17797896,0.71605919,0.02391841
2500,0.15999601,0.76628481,0.01094802
3000,0.17979093,0.87131607,0.01452034
3500,0.16243789,0.5929339,0.00856832
4000,0.15346189,0.75319128,0.00212125
4500,0.17359774,0.80925863,0.01111786
5000,0.15359743,0.77675976,8.64E-04
6000,0.17112279,0.77716939,0.01019705
7000,0.16568748,0.73963517,0.00784401
8000,0.17443234,0.80994796,0.01181713
8800,0.15508956,0.85517591,0.0082503
